,TEAM_ID,TEAM_NAME,MIN,FGA,FG_PCT,FG3A,FTA,FT_PCT,OREB,DREB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,3P%,2P%,3P_ratio,2P_ratio,WinRate
0,1610612737,Atlanta Hawks,3971.0,6801,0.468,1455,1914,0.759,969,2451,1789,980.0,592,413,359,1632,1582,8338,382.0,0.36013745704467354,0.49700710811821924,0.21393912659902956,0.7860608734009704,0.6463414634146342
1,1610612738,Boston Celtics,3956.0,6294,0.483,1433,2090,0.746,716,2449,1930,1219.0,701,402,386,1816,1777,8136,300.0,0.34822051639916257,0.5225262291709525,0.22767715284397838,0.7723228471560216,0.6097560975609756
2,1610612766,Charlotte Bobcats,3976.0,6306,0.453,1331,2180,0.751,858,2490,1658,1290.0,632,446,502,1597,1804,7813,120.0,0.3456048084147258,0.48201005025125626,0.21106882334284807,0.788931176657152,0.5365853658536586
3,1610612741,Chicago Bulls,3981.0,6825,0.451,1066,1962,0.754,937,2715,1704,1175.0,531,478,438,1648,1643,7993,-134.0,0.3302063789868668,0.4738669907970134,0.15619047619047619,0.8438095238095238,0.5
4,1610612739,Cleveland Cavaliers,3956.0,6391,0.485,1582,2180,0.72,791,2692,1835,1137.0,564,425,325,1591,1708,8373,535.0,0.3805309734513274,0.519650655021834,0.2475355969331873,0.7524644030668127,0.7439024390243902
5,1610612742,Dallas Mavericks,3976.0,6760,0.464,1498,1870,0.816,834,2586,1917,1059.0,624,449,337,1563,1652,8364,223.0,0.3724966622162884,0.4906879513492968,0.22159763313609468,0.7784023668639053,0.6707317073170732
6,1610612743,Denver Nuggets,3956.0,6678,0.468,1517,2508,0.772,889,2505,1719,1136.0,683,417,438,1844,1943,8729,335.0,0.35860250494396834,0.49990311955047473,0.22716382150344414,0.7728361784965558,0.6463414634146342
7,1610612765,Detroit Pistons,3956.0,6602,0.445,1190,1998,0.728,1053,2242,1591,1100.0,596,313,401,1822,1702,7709,-419.0,0.3142857142857143,0.47413155949741315,0.1802484095728567,0.8197515904271433,0.32926829268292684
8,1610612744,Golden State Warriors,3946.0,7094,0.469,1687,2085,0.782,753,2397,1839,1204.0,761,340,407,1886,1757,8922,-295.0,0.3752222880853586,0.4986129091917884,0.23780659712433042,0.7621934028756696,0.3170731707317073
9,1610612745,Houston Rockets,3981.0,6923,0.447,1838,2022,0.772,971,2471,1790,1188.0,583,318,532,1712,1840,8395,-30.0,0.3514689880304679,0.4814159292035398,0.26549183879820887,0.7345081612017911,0.5121951219512195
10,1610612754,Indiana Pacers,3941.0,6823,0.443,1896,2019,0.775,785,2618,1730,1232.0,585,439,414,1848,1709,8263,-247.0,0.34757383966244726,0.47919626547594885,0.27788362890224244,0.7221163710977576,0.3902439024390244
11,1610612746,Los Angeles Clippers,3941.0,6601,0.455,1457,1867,0.73,927,2502,1810,1285.0,532,466,363,1581,1588,7849,-521.0,0.33150308853809196,0.48969673405909797,0.2207241327071656,0.7792758672928344,0.35365853658536583
12,1610612747,Los Angeles Lakers,3966.0,6875,0.457,1562,1985,0.765,973,2662,1730,1096.0,612,400,363,1592,1737,8339,387.0,0.3405889884763124,0.49162431771127424,0.2272,0.7728,0.6951219512195121
13,1610612763,Memphis Grizzlies,3981.0,6875,0.469,1020,2202,0.733,1070,2496,1543,1248.0,645,399,501,1655,1840,8404,-124.0,0.33725490196078434,0.4917164816396242,0.14836363636363636,0.8516363636363636,0.4878048780487805
